translatedText,word,emotion,emotion-intensity-score
kwance,unwind,joy,0.281
manufa,destination,joy,0.281
sanyi,chill,joy,0.281
ya huta,rested,joy,0.281
mai daraja,venerable,joy,0.279
ritaya,retirement,joy,0.275
ma'auni,balance,joy,0.275
murhu,fireplace,joy,0.273
abubuwan sha,drinks,joy,0.273
buddha,buddha,joy,0.273
mai ibada,devout,joy,0.273
iyo,swim,joy,0.273
fyaɗe,rapt,joy,0.273
rama,compensate,joy,0.273
dusar ƙanƙara,snowing,joy,0.271
sublimation,sublimation,joy,0.27
'ya'yan itace,fruity,joy,0.268
Lahadi,sunday,joy,0.266
rana,sun,joy,0.266
tawali'u,humility,joy,0.266
gaisuwa,salute,joy,0.266
paragon,paragon,joy,0.266
zane,sketching,joy,0.266
ƙarfin hali,fortitude,joy,0.266
raƙuman ruwa,waves,joy,0.266
babban coci,cathedral,joy,0.266
addinin Buddah,buddhism,joy,0.266
yoga,yoga,joy,0.266
kumburi,whim,joy,0.266
hidima,ministry,joy,0.266
zane -zane,artwork,joy,0.265
aikatawa,practiced,joy,0.264
tsabta,clean,joy,0.26
abinci,food,joy,0.258
motsa jiki,exercise,joy,0.258
nutse,immerse,joy,0.258
samu,found,joy,0.258
tsabta,clarity,joy,0.258
dacewa,fitting,joy,0.258
gudu,running,joy,0.258
kaka,autumn,joy,0.254
tafada,clap,joy,0.25
mai nunawa,demonstrative,joy,0.25
dace,fit,joy,0.25
kwallon kafa,football,joy,0.25
kururuwa,chirp,joy,0.25
m,undying,joy,0.25
mai yaɗuwa,contagious,joy,0.25
karkara,countryside,joy,0.25
littafin diary,diary,joy,0.25
ba da shawara,advocacy,joy,0.25
m,expedient,joy,0.25
m,hardy,joy,0.25
sanyi,chilled,joy,0.25
baƙo,visitor,joy,0.25
safiya,morning,joy,0.25
a waje,outdoors,joy,0.25
m,ardent,joy,0.25
kyandirori,candles,joy,0.25
dutse,mountain,joy,0.25
shimfiɗar jariri,cradle,joy,0.247
trance,trance,joy,0.246
biya,pay,joy,0.242
jerin gwano,procession,joy,0.242
girma,grow,joy,0.242
karin kumallo,breakfast,joy,0.242
m,intense,joy,0.242
mai kiyayewa,preservative,joy,0.242
coci,church,joy,0.242
fifiko,supremacy,joy,0.242
keɓewa,consecration,joy,0.235
gudun kankara,skiing,joy,0.234
nadawa,ordination,joy,0.234
waka,lyre,joy,0.234
rayuwa,lifetime,joy,0.234
dusar ƙanƙara,snowy,joy,0.234
kyandir,candle,joy,0.234
kaskantar da kai,humbled,joy,0.234
albashi,salary,joy,0.234
gandun daji,nursery,joy,0.234
turare,incense,joy,0.234
jefa ƙuri'a,vote,joy,0.234
yar tsana,doll,joy,0.234
fasaha,art,joy,0.234
irin kek,pastry,joy,0.229
kashe gobara,firefly,joy,0.227
sanyi,chilling,joy,0.227
magani,remedy,joy,0.227
ceto,rescue,joy,0.225
hangen zaman gaba,perspective,joy,0.221
zango,camping,joy,0.221
gonar lambu,orchard,joy,0.221
makada,orchestra,joy,0.221
dan tunkiya,lamb,joy,0.219
mallaka,possess,joy,0.219
lambuna,gardens,joy,0.219
castle,castle,joy,0.219
iska,breezy,joy,0.219
ruwan sama,raindrops,joy,0.212
kidan kasar,countrymusic,joy,0.212
kintinkiri,ribbon,joy,0.212
lokaci,bouttime,joy,0.212
jeri,listneing,joy,0.212
brisk,brisk,joy,0.212
biya,repay,joy,0.212
koyar,teach,joy,0.212
pho,pho,joy,0.212
reggae,reggae,joy,0.212
muci,mucis,joy,0.212
kwanta,nap,joy,0.206
rufewa,cove,joy,0.203
waƙa,chant,joy,0.203
haya,hire,joy,0.203
kwanciyar hankali,stillness,joy,0.203
wanda ba a iya sarrafa shi,uncontrollable,joy,0.203
m,unexpected,joy,0.203
harshe,vernal,joy,0.203
halatta,legalized,joy,0.203
fitilu,lights,joy,0.203
ajiye,save,joy,0.2
fasto,pastor,joy,0.197
ranan,oneday,joy,0.197
kafara,atone,joy,0.197
bishiyoyi,trees,joy,0.197
daidaitawa,symmetry,joy,0.197
nassi,scripture,joy,0.196
duwatsu,mountains,joy,0.194
mahaukaci,craziness,joy,0.188
tafiya,walking,joy,0.188
fari,whiteness,joy,0.188
al'ada,custom,joy,0.188
giya,liquor,joy,0.188
mai tausayi,sympathetic,joy,0.188
magabata,forefathers,joy,0.188
soppy,soppy,joy,0.188
shiru,quiet,joy,0.188
shayi,tea,joy,0.188
hanyar,pathway,joy,0.188
mai haƙuri,patient,joy,0.186
wanka,bath,joy,0.182
Ci,score,joy,0.182
motsi,movingon,joy,0.182
gidan tsana,dollhouse,joy,0.182
mai goyon baya,supporter,joy,0.18
rakiyar,accompaniment,joy,0.179
fita waje,outburst,joy,0.176
bi,pursuit,joy,0.176
m,frosty,joy,0.174
damuna,wintery,joy,0.172
motsa jiki,workout,joy,0.172
abincin rana,luncheon,joy,0.172
rufewa,closure,joy,0.172
hidima,service,joy,0.172
wayewa,civilized,joy,0.169
albashi,wages,joy,0.169
fain,fain,joy,0.167
Disamba,december,joy,0.167
acrobat,acrobat,joy,0.162
glide,glide,joy,0.162
a ƙarshe,finally,joy,0.157
baho,bathtub,joy,0.156
yawo,stroll,joy,0.156
kayi,chai,joy,0.156
karya,break,joy,0.156
haihuwa,reproductive,joy,0.156
kungiya,organization,joy,0.156
samuwa,obtainable,joy,0.156
elf,elf,joy,0.156
ruhun nana,peppermint,joy,0.156
balm,balm,joy,0.152
auna,measured,joy,0.152
scifi,scifi,joy,0.152
zuwan,advent,joy,0.152
spaniel,spaniel,joy,0.145
ditty,ditty,joy,0.141
mai,oils,joy,0.141
kumfa,bubble,joy,0.141
tan,tan,joy,0.141
sauki,simple,joy,0.141
giya,beer,joy,0.141
kore,green,joy,0.137
littattafai,books,joy,0.136
buss,buss,joy,0.136
yin almajirai,makingdisciples,joy,0.136
sara,chow,joy,0.135
mai haushi,pitter,joy,0.134
gudana,flows,joy,0.13
shiru,silence,joy,0.127
giya,wine,joy,0.125
yanayi,circumstances,joy,0.125
kadaici,solitude,joy,0.125
kantin sayar da littattafai,bookstore,joy,0.125
dan hanya,roadster,joy,0.125
firist,priesthood,joy,0.121
daji,wilderness,joy,0.121
japan,japan,joy,0.121
jiƙa,soak,joy,0.121
m,critical,joy,0.116
tsaka tsaki,neutral,joy,0.114
kwance,untie,joy,0.109
wasan opera,opera,joy,0.109
farauta,hunting,joy,0.109
yashi,sand,joy,0.109
nauyi,weight,joy,0.109
iska,wind,joy,0.109
na gargajiya,classical,joy,0.106
aiki,labor,joy,0.106
tafki,lake,joy,0.103
wahala,affliction,joy,0.103
gabobin jiki,organ,joy,0.094
zama,dwelling,joy,0.094
itace,tree,joy,0.09
kandami,pond,joy,0.089
latte,latte,joy,0.078
bargo,marrow,joy,0.078
sipping,sipping,joy,0.076
m,benign,joy,0.074
rinjaye,majority,joy,0.073
ganye,leaf,joy,0.065
kwando,basketball,joy,0.062
matsaloli,troubles,joy,0.062
fashewa,explosions,joy,0.061
kirim,cream,joy,0.061
makiyayi,shepherd,joy,0.058
Talata,tuesday,joy,0.047
tashin hankali,turbulence,joy,0.045
maraƙi,calf,joy,0.04
wahala,hardship,joy,0.031
rashin jin daɗi,unhappiness,joy,0.016
sittin,sixty,joy,0.016
mai ratsa zuciya,heartbreaking,sadness,0.969
makoki,mourning,sadness,0.969
mai ban tausayi,tragic,sadness,0.961
kisan kiyashi,holocaust,sadness,0.953
kashe kansa,suicidal,sadness,0.941
zullumi,misery,sadness,0.938
kisan gilla,massacre,sadness,0.931
euthanasia,euthanasia,sadness,0.927
damuwa,depression,sadness,0.925
rasuwa,bereavement,sadness,0.922
m,fatal,sadness,0.922
baƙin ciki,grieving,sadness,0.922
rasuwa,bereaved,sadness,0.92
barna,devastation,sadness,0.917
mutuwa,death,sadness,0.915
kashe kansa,suicide,sadness,0.912
lalace,devastated,sadness,0.912
bala'i,catastrophe,sadness,0.911
m,horrifying,sadness,0.907
mutu,died,sadness,0.906
depressing,depressing,sadness,0.906
bala'i,tragedy,sadness,0.906
baƙin ciki,anguish,sadness,0.902
azaba,agony,sadness,0.9
m,deadly,sadness,0.898
kuka,weeping,sadness,0.896
mutuwar haihuwa,stillbirth,sadness,0.891
mamaci,deceased,sadness,0.891
mai kisan kai,murderer,sadness,0.877
ciwon daji,cancer,sadness,0.875
fyade,rape,sadness,0.875
m,devastating,sadness,0.875
mutuwa,dying,sadness,0.875
cututtuka,morbidity,sadness,0.864
bakin ciki,sadness,sadness,0.864
halaka,perish,sadness,0.859
baƙin ciki,grief,sadness,0.859
watsi,abandonment,sadness,0.859
mai rauni,traumatic,sadness,0.859
kisa,execution,sadness,0.859
zalunci,atrocity,sadness,0.859
tawayar,depressed,sadness,0.859
giciye,crucifixion,sadness,0.859
gawa,cadaver,sadness,0.853
cin amana,betrayed,sadness,0.848
ha'inci,treachery,sadness,0.848
halaka,destroyed,sadness,0.844
baƙin ciki,sorrow,sadness,0.844
jana'iza,funeral,sadness,0.844
fitina,persecution,sadness,0.844
abin bakin ciki,miserable,sadness,0.844
mai kisan kai,murderous,sadness,0.844
yanka,slaughtering,sadness,0.844
rashin bege,hopelessness,sadness,0.844
m,horrific,sadness,0.844
yi baƙin ciki,grieve,sadness,0.844
bakin ciki,sad,sadness,0.844
wahala,suffering,sadness,0.844
kisan kai,homicide,sadness,0.844
rashin jin daɗi,unhappiness,sadness,0.839
gurgunta,crippled,sadness,0.836
zubar da jini,bloodshed,sadness,0.836
ciwo,pained,sadness,0.833
kisan kai,manslaughter,sadness,0.833
kashe -kashe,carnage,sadness,0.833
matacce,stillborn,sadness,0.83
wanda ba za a iya jurewa ba,unbearable,sadness,0.83
bautar,enslaved,sadness,0.828
halaka,annihilated,sadness,0.828
abubuwan ban tsoro,horrors,sadness,0.828
yankewa,mutilation,sadness,0.828
kisan kai,murder,sadness,0.828
halaka,annihilation,sadness,0.828
cuta,morbid,sadness,0.828
watsi,abandoned,sadness,0.828
azaba,torment,sadness,0.828
bauta,slavery,sadness,0.828
yi makoki,mourn,sadness,0.828
rashin taimako,helplessness,sadness,0.828
wanda aka kashe,casualty,sadness,0.828
rashin lafiya,sickness,sadness,0.828
zubar da ciki,miscarriage,sadness,0.824
yunwa,starvation,sadness,0.819
zalunci,cruelty,sadness,0.812
zalunci,oppression,sadness,0.812
ta'addanci,terrorism,sadness,0.812
kisa,killing,sadness,0.812
binnewa,burial,sadness,0.812
abin bakin ciki,sadly,sadness,0.812
yanke kauna,despair,sadness,0.812
wulakanci,disgrace,sadness,0.812
asarar yara,childloss,sadness,0.812
damuwa,distraught,sadness,0.812
damuwa,saddens,sadness,0.812
kasawa,failure,sadness,0.812
makoki,mournful,sadness,0.812
yunwa,famine,sadness,0.812
ciwon zuciya,heartache,sadness,0.812
na jini,bloody,sadness,0.806
halaka,perishing,sadness,0.804
rashin tausayi,inhumanity,sadness,0.804
muguwar cuta,malignancy,sadness,0.803
ɓarna,mortification,sadness,0.802
marasa rai,lifeless,sadness,0.797
m,dreadful,sadness,0.797
rataye,gallows,sadness,0.797
bawa,slave,sadness,0.797
halaka,perished,sadness,0.797
sarcoma,sarcoma,sadness,0.797
mai ban tsoro,dreadfully,sadness,0.797
m,lethal,sadness,0.797
kisa,assassination,sadness,0.797
kashe,kill,sadness,0.797
kufai,desolation,sadness,0.797
cutar sankarar bargo,leukemia,sadness,0.797
ɓarna,devastate,sadness,0.797
dakin ajiye gawa,mortuary,sadness,0.797
zuciya mai rauni,brokenheart,sadness,0.792
korewa,banishment,sadness,0.79
wahala,afflict,sadness,0.789
takaici,disheartened,sadness,0.788
ƙari,tumour,sadness,0.781
ciwon zuciya,heartbreak,sadness,0.781
ta'addanci,terrorize,sadness,0.781
kuka,crying,sadness,0.781
binne,bury,sadness,0.781
raunin zuciya,demoralized,sadness,0.781
wulakanci,desecration,sadness,0.781
mutu,die,sadness,0.773
kwanciya,lynch,sadness,0.773
mai wahala,sufferer,sadness,0.77
mai tsoro,fearful,sadness,0.766
kadaici,loneliness,sadness,0.766
gajiyayyu,destitute,sadness,0.766
halaka,doomed,sadness,0.766
yankewa,dismemberment,sadness,0.766
kisa,fatality,sadness,0.766
mai kisan kai,slayer,sadness,0.766
mai ciwo,diseased,sadness,0.766
azabtarwa,torture,sadness,0.766
makabarta,cemetery,sadness,0.766
zubar da ciki,abortion,sadness,0.766
ta'aziyya,condolence,sadness,0.766
bala'i,disaster,sadness,0.758
mai zafi,painfully,sadness,0.758
moribund,moribund,sadness,0.758
baƙin ciki,depress,sadness,0.755
hukunci,condemnation,sadness,0.754
la'ana,damnation,sadness,0.75
laifi,guilt,sadness,0.75
ci nasara,defeated,sadness,0.75
'yan ta'adda,terrorist,sadness,0.75
danniya,depressive,sadness,0.75
zubar jini,hemorrhage,sadness,0.75
rashin lafiya,sickening,sadness,0.75
lalata,incest,sadness,0.75
shafewa,obliteration,sadness,0.75
mai baƙin ciki,sorrowful,sadness,0.75
m,unhappy,sadness,0.75
annoba,pandemic,sadness,0.75
sacewa,abduction,sadness,0.75
ranar alkiyama,doomsday,sadness,0.75
nadama,regretful,sadness,0.75
fidda zuciya,desperation,sadness,0.75
gawa,corpse,sadness,0.75
wanda aka zalunta,victimized,sadness,0.75
mai zafi,painful,sadness,0.75
abin ƙyama,deplorable,sadness,0.75
kuka,cry,sadness,0.75
rashin adalci,unfairness,sadness,0.745
cin zarafi,molestation,sadness,0.744
gudun hijira,exile,sadness,0.742
m,abysmal,sadness,0.742
wuta,hellish,sadness,0.738
wargajewa,exterminate,sadness,0.736
kisa,assassin,sadness,0.734
yaƙi,warfare,sadness,0.734
tsoro,horrid,sadness,0.734
dakin ajiye gawa,morgue,sadness,0.734
marasa gida,homeless,sadness,0.734
girgizar ƙasa,earthquake,sadness,0.734
kadaici,lonesome,sadness,0.734
cin amana,betrayal,sadness,0.734
lalata,destroying,sadness,0.734
maraya,orphan,sadness,0.734
abin bakin ciki,miserably,sadness,0.734
yanka,slaughter,sadness,0.734
wulakanci,disgraced,sadness,0.734
bugun,battered,sadness,0.734
m,disastrous,sadness,0.734
m,listless,sadness,0.729
ware,alienated,sadness,0.727
fanko,emptiness,sadness,0.727
kabari,grave,sadness,0.727
rashin alheri,unfortunately,sadness,0.727
m,fraught,sadness,0.722
inna,paralysis,sadness,0.719
kunya,ashamed,sadness,0.719
watsi,forsaken,sadness,0.719
kuka,cried,sadness,0.719
disheartening,disheartening,sadness,0.719
hadari,danger,sadness,0.719
m,emaciated,sadness,0.719
tsoro,horror,sadness,0.719
atrophy,atrophy,sadness,0.719
da karfi,violently,sadness,0.719
kaito,woe,sadness,0.719
kuturta,leprosy,sadness,0.719
marasa zuciya,heartless,sadness,0.719
gurgunta,cripple,sadness,0.719
bace,missing,sadness,0.719
zafi,pain,sadness,0.719
mugu,malicious,sadness,0.719
mutu,demise,sadness,0.717
tashin hankali,violence,sadness,0.712
rashin jin daɗi,disgruntled,sadness,0.712
rashin lafiya,sickly,sadness,0.712
ƙi,rejected,sadness,0.712
tsage,torn,sadness,0.71
bala'i,calamity,sadness,0.709
m,grim,sadness,0.708
damuwa,grievous,sadness,0.704
obit,obit,sadness,0.703
bace,extinct,sadness,0.703
ware,isolate,sadness,0.703
mayanka,slaughterhouse,sadness,0.703
binne,buried,sadness,0.703
wulakanci,humiliate,sadness,0.703
nakasasshe,disfigured,sadness,0.703
maras magani,incurable,sadness,0.703
azabtarwa,punishing,sadness,0.703
narkewa,meltdown,sadness,0.703
hawaye,tearful,sadness,0.703
watsar,abandon,sadness,0.703
makure,strangle,sadness,0.703
numfashi,suffocating,sadness,0.703
bazuwar,decomposition,sadness,0.703
m,inhuman,sadness,0.703
murkushe,crushed,sadness,0.703
nakasasshe,deformed,sadness,0.703
ciwon daji,carcinoma,sadness,0.703
kaɗaici,isolation,sadness,0.703
ji,hearse,sadness,0.703
wanda aka azabtar,victim,sadness,0.703
nakasa,deformity,sadness,0.703
azzalumi,oppressor,sadness,0.703
jahannama,hell,sadness,0.7
rayuwa,lifesucks,sadness,0.7
lalata,ruinous,sadness,0.698
bazawara,widow,sadness,0.697
kore,banish,sadness,0.697
la'ananne,accursed,sadness,0.697
lalace,ruined,sadness,0.697
ya ɓace,vanished,sadness,0.695
gudun hijira,displaced,sadness,0.691
talauci,poverty,sadness,0.69
babu fata,nohope,sadness,0.688
rauni,hurt,sadness,0.688
annoba,epidemic,sadness,0.688
kafirci,infidelity,sadness,0.688
asara,loss,sadness,0.688
tabin hankali,dementia,sadness,0.688
harbi,shooting,sadness,0.688
sob,sob,sadness,0.688
sakaci,neglected,sadness,0.688
daure,imprisoned,sadness,0.688
asibiti,hospice,sadness,0.688
bazawara,widower,sadness,0.688
lalata,depraved,sadness,0.688
rashin lafiya,illness,sadness,0.688
mugu,travesty,sadness,0.688
bege,hopeless,sadness,0.688
soka,stab,sadness,0.688
m,hurtful,sadness,0.688
har abada ni kadai,foreveralone,sadness,0.688
hawaye,teary,sadness,0.688
hauka,insanity,sadness,0.688
nadama,regretting,sadness,0.688
abin tausayi,pathetic,sadness,0.688
m,terminal,sadness,0.688
yashe,deserted,sadness,0.688
kore,banished,sadness,0.688
sallama,dismissal,sadness,0.686
wahala,hardship,sadness,0.685
nisantawa,alienation,sadness,0.685
shaƙa,choke,sadness,0.682
sacewa,kidnap,sadness,0.682
zubar jini,bleeding,sadness,0.673
akwatin gawa,coffin,sadness,0.672
guba,poison,sadness,0.672
bace ku,missingyou,sadness,0.672
rasuwa,obituary,sadness,0.672
gori,gory,sadness,0.672
mugu,malevolent,sadness,0.672
mugunta,evil,sadness,0.672
yanke ƙauna,despairing,sadness,0.672
wahala,woefully,sadness,0.672
tsoratarwa,frightful,sadness,0.672
naƙasassu,disabled,sadness,0.672
kurkuku,imprisonment,sadness,0.672
azabtar,punished,sadness,0.672
mugu,wretched,sadness,0.672
wanda aka kore,outcast,sadness,0.672
jin kasala,feelingdown,sadness,0.672
rugujewa,decomposed,sadness,0.672
yi kuka,wail,sadness,0.672
rashin mutunci,disparage,sadness,0.672
zubar da ciki,abortive,sadness,0.672
mugu,wretch,sadness,0.672
hanawa,deprivation,sadness,0.672
ƙasƙanci,belittle,sadness,0.672
bakarare,barren,sadness,0.67
guba,poisoned,sadness,0.667
mai aiwatarwa,executioner,sadness,0.667
cuta,disease,sadness,0.665
zalunci,oppress,sadness,0.664
disembodied,disembodied,sadness,0.66
kuka,weep,sadness,0.656
sata,steal,sadness,0.656
blighted,blighted,sadness,0.656
akwati,casket,sadness,0.656
ƙiyayya,hate,sadness,0.656
cutar shan inna,polio,sadness,0.656
hawaye,tear,sadness,0.656
gajiya,dreary,sadness,0.656
na aljanu,demonic,sadness,0.656
shirme,shitty,sadness,0.656
m,bleak,sadness,0.656
rushewa,ruin,sadness,0.656
rashin lafiya,ailing,sadness,0.656
mangle,mangle,sadness,0.656
kurkuku,jail,sadness,0.656
kadaici,lonely,sadness,0.656
hatsari,peril,sadness,0.656
makoki,lamenting,sadness,0.656
gawa,carcass,sadness,0.653
matsorata,cowardice,sadness,0.652
nadama,regretted,sadness,0.652
bugawa,beating,sadness,0.652
nakasa,disability,sadness,0.648
wahala,affliction,sadness,0.645
bulala,scourge,sadness,0.641
rashin haihuwa,infertility,sadness,0.641
mayafi,shroud,sadness,0.641
rashin daidaituwa,inequality,sadness,0.641
mai zunubi,sinful,sadness,0.641
m,perilous,sadness,0.641
gaggawa,emergency,sadness,0.641
m,terribly,sadness,0.641
damu,worry,sadness,0.641
m,powerless,sadness,0.641
ɗaurin kurkuku,incarceration,sadness,0.641
mai guba,poisonous,sadness,0.641
fitarwa,exorcism,sadness,0.641
ƙiyayya,hatred,sadness,0.641
ƙarewa,termination,sadness,0.641
masifa,woeful,sadness,0.641
buga,stricken,sadness,0.641
m,awful,sadness,0.641
nutse,drown,sadness,0.641
kasawa,failing,sadness,0.641
tabin hankali,psychosis,sadness,0.638
damuwa,dismay,sadness,0.636
makoki,lament,sadness,0.636
abin takaici,disappointed,sadness,0.636
rushe,demolish,sadness,0.636
nauyi,burdensome,sadness,0.634
kabari,mausoleum,sadness,0.63
tarwatse,shattered,sadness,0.63
rashin iyawa,impotence,sadness,0.625
ƙare,terminate,sadness,0.625
rasa,lost,sadness,0.625
bayan mutuwa,posthumous,sadness,0.625
rauni,wound,sadness,0.625
nadama,regret,sadness,0.625
gurgunta,palsy,sadness,0.625
rushe,demolished,sadness,0.625
duhu,gloom,sadness,0.625
zalunci,oppressive,sadness,0.625
tilastawa,duress,sadness,0.625
m,disappointing,sadness,0.625
maras so,undesired,sadness,0.625
rashin mutunci,dishonor,sadness,0.625
ciwo,hurting,sadness,0.625
la'ananne,cursed,sadness,0.625
zagi,abuse,sadness,0.625
m,bitterly,sadness,0.625
tabarbarewa,deteriorate,sadness,0.625
wanda ba za a iya shawo kansa ba,insurmountable,sadness,0.625
schizophrenia,schizophrenia,sadness,0.625
azzalumi,tyrant,sadness,0.625
fashe,wrecked,sadness,0.625
mai ƙarfi,forlorn,sadness,0.625
marasa rai,soulless,sadness,0.623
saki,divorce,sadness,0.623
ƙonewa,cremation,sadness,0.621
damu,worried,sadness,0.621
watsi,forsake,sadness,0.621
melancholy,melancholy,sadness,0.621
wahala,plight,sadness,0.621
bam,bomb,sadness,0.621
mai gafartawa,unforgiving,sadness,0.612
sepsis,sepsis,sadness,0.611
sadaukarwa,sacrifices,sadness,0.609
wanda ba za a iya gyarawa ba,irreparable,sadness,0.609
mai rauni,languishing,sadness,0.609
marasa imani,faithless,sadness,0.609
dire,dire,sadness,0.609
gore,gore,sadness,0.609
subjugation,subjugation,sadness,0.609
banza,worthless,sadness,0.609
wulakanci,derogatory,sadness,0.609
murkushewa,crushing,sadness,0.609
kebe,excluded,sadness,0.609
ya lalace,dilapidated,sadness,0.609
rabuwa,breakup,sadness,0.609
abin kunya,shameful,sadness,0.609
fatara,bankrupt,sadness,0.609
mai laifi,guilty,sadness,0.609
mummuna,ugliness,sadness,0.609
rauni,injure,sadness,0.609
dauri,shackle,sadness,0.609
mai zunubi,sinner,sadness,0.609
farfashe,shatter,sadness,0.609
zalunci,cruel,sadness,0.609
kunyata,disappoint,sadness,0.609
ya ji rauni,injured,sadness,0.609
lalata,debacle,sadness,0.609
shaye -shaye,alcoholism,sadness,0.609
mamaye,overwhelmed,sadness,0.609
cikin tsoro,fearfully,sadness,0.609
ƙasƙanci,degrading,sadness,0.609
wulakanci,disparaging,sadness,0.609
la'ana,curse,sadness,0.608
anthrax,anthrax,sadness,0.6
kadai,alone,sadness,0.6
fashi,robbery,sadness,0.6
damuwa,angst,sadness,0.598
shafewa,obliterate,sadness,0.594
banza,nothingness,sadness,0.594
nadama,remorse,sadness,0.594
mai laifi,offender,sadness,0.594
kurkuku,prison,sadness,0.594
shahada,martyrdom,sadness,0.594
rasa,losing,sadness,0.594
rashin jituwa,irreconcilable,sadness,0.594
fitarwa,deportation,sadness,0.594
bawl,bawl,sadness,0.594
farauta,poaching,sadness,0.594
faduwa,downfall,sadness,0.594
petloss,petloss,sadness,0.594
cin zarafi,violation,sadness,0.594
karye,broken,sadness,0.594
durkushewa,crumbling,sadness,0.594
jaje,condolences,sadness,0.594
hargitsi,chaos,sadness,0.594
zaman talala,captivity,sadness,0.594
rashin lafiya,ill,sadness,0.594
kunya,shame,sadness,0.594
hana,deprived,sadness,0.594
fitarwa,eviction,sadness,0.594
kuka,crypt,sadness,0.594
rashin jin daɗi,disappointment,sadness,0.594
somber,somber,sadness,0.594
buri,longing,sadness,0.594
aljani,demon,sadness,0.594
gurbata,contaminated,sadness,0.594
m,helpless,sadness,0.594
cin amana,betray,sadness,0.594
makwabta,vendetta,sadness,0.594
abyss,abyss,sadness,0.594
damuwa,distress,sadness,0.594
ciwon ciki,dysentery,sadness,0.593
cuta,blight,sadness,0.591
melancholic,melancholic,sadness,0.591
mayaudari,traitor,sadness,0.588
fashewa,rupture,sadness,0.588
haggard,haggard,sadness,0.587
karya,lie,sadness,0.585
kwalara,cholera,sadness,0.583
daci,bitterness,sadness,0.578
zalunci,bully,sadness,0.578
m,sordid,sadness,0.578
tsoma baki,interment,sadness,0.578
lalacewa,damage,sadness,0.578
tsorata,frighten,sadness,0.578
m,immoral,sadness,0.578
maras so,undesirable,sadness,0.578
baƙin ciki,gloomy,sadness,0.578
ba lafiya,unwell,sadness,0.578
degeneracy,degeneracy,sadness,0.578
m,terrible,sadness,0.578
tashin hankali,turmoil,sadness,0.578
nuna bambanci,discrimination,sadness,0.578
wulakanci,humiliation,sadness,0.578
kuka,whine,sadness,0.578
mai cutarwa,harmful,sadness,0.578
musu,denied,sadness,0.578
fursuna,captive,sadness,0.576
shaidan,devil,sadness,0.576
hauka,delirium,sadness,0.576
murmushi,whimper,sadness,0.576
ƙi,disliked,sadness,0.576
baƙin ciki,deplore,sadness,0.576
rashin fata,pessimism,sadness,0.576
diyya,damages,sadness,0.576
m,hateful,sadness,0.575
mai girman kai,bigoted,sadness,0.574
halaka,perdition,sadness,0.569
zina,adultery,sadness,0.566
m,corrupting,sadness,0.565
rheumatism,rheumatism,sadness,0.562
wallow,wallow,sadness,0.562
azaba,punitive,sadness,0.562
