translatedText,word,emotion,emotion-intensity-score
na -atụ ụjọ,chilling,joy,0.227
ọgwụgwọ,remedy,joy,0.227
nnapụta,rescue,joy,0.225
echiche,perspective,joy,0.221
maa ụlọikwuu,camping,joy,0.221
ubi mkpụrụ osisi,orchard,joy,0.221
ndi otu egwu,orchestra,joy,0.221
nwa Atụrụ,lamb,joy,0.219
nwere,possess,joy,0.219
ubi,gardens,joy,0.219
nnukwu ụlọ,castle,joy,0.219
ikuku ikuku,breezy,joy,0.219
mmiri ozuzo,raindrops,joy,0.212
egwu obodo,countrymusic,joy,0.212
rịbọn,ribbon,joy,0.212
oge,bouttime,joy,0.212
ndepụta,listneing,joy,0.212
ngwa ngwa,brisk,joy,0.212
kwụghachi,repay,joy,0.212
izi ihe,teach,joy,0.212
pho,pho,joy,0.212
reggae,reggae,joy,0.212
mucis,mucis,joy,0.212
ụra,nap,joy,0.206
anyaukwu,cove,joy,0.203
ukwe,chant,joy,0.203
iku,hire,joy,0.203
ịdị jụụ,stillness,joy,0.203
enweghị ike ịchịkwa,uncontrollable,joy,0.203
na -atụghị anya ya,unexpected,joy,0.203
obodo,vernal,joy,0.203
iwu kwadoro,legalized,joy,0.203
ọkụ,lights,joy,0.203
chekwaa,save,joy,0.2
pastọ,pastor,joy,0.197
otu ụbọchị,oneday,joy,0.197
kpuchie mmehie,atone,joy,0.197
osisi,trees,joy,0.197
symmetry,symmetry,joy,0.197
akụkụ Akwụkwọ Nsọ,scripture,joy,0.196
ugwu,mountains,joy,0.194
nzuzu,craziness,joy,0.188
na -eje ije,walking,joy,0.188
ọcha,whiteness,joy,0.188
omenala,custom,joy,0.188
mmanya,liquor,joy,0.188
ọmịiko,sympathetic,joy,0.188
ndị nna nna,forefathers,joy,0.188
dị nfe,soppy,joy,0.188
juu,quiet,joy,0.188
tii,tea,joy,0.188
ụzọ,pathway,joy,0.188
onye ndidi,patient,joy,0.186
ịsa ahụ,bath,joy,0.182
Akara,score,joy,0.182
na -agagharị,movingon,joy,0.182
ụlọ nwa bebi,dollhouse,joy,0.182
onye nkwado,supporter,joy,0.18
nkwado,accompaniment,joy,0.179
oké iwe,outburst,joy,0.176
nchụso,pursuit,joy,0.176
kentuoyi,frosty,joy,0.174
oge oyi,wintery,joy,0.172
rụpụta,workout,joy,0.172
nri ehihie,luncheon,joy,0.172
mmechi,closure,joy,0.172
ọrụ,service,joy,0.172
mepere anya,civilized,joy,0.169
ụgwọ ọrụ,wages,joy,0.169
daa,fain,joy,0.167
december,december,joy,0.167
acrobat,acrobat,joy,0.162
gbam,glide,joy,0.162
n'ikpeazụ,finally,joy,0.157
ịsa ahụ,bathtub,joy,0.156
ngagharị,stroll,joy,0.156
chai,chai,joy,0.156
gbajie,break,joy,0.156
omumu,reproductive,joy,0.156
nzukọ,organization,joy,0.156
inweta,obtainable,joy,0.156
elf,elf,joy,0.156
pepemint,peppermint,joy,0.156
balm,balm,joy,0.152
tụrụ,measured,joy,0.152
scifi,scifi,joy,0.152
biakwa obibia,advent,joy,0.152
spaniel,spaniel,joy,0.145
ditty,ditty,joy,0.141
mmanụ,oils,joy,0.141
afụ,bubble,joy,0.141
tan,tan,joy,0.141
dị mfe,simple,joy,0.141
biya,beer,joy,0.141
akwụkwọ ndụ akwụkwọ ndụ,green,joy,0.137
akwụkwọ,books,joy,0.136
ụgbọ ala,buss,joy,0.136
na -eme ndị na -eso ụzọ,makingdisciples,joy,0.136
iri,chow,joy,0.135
onye ilu,pitter,joy,0.134
na -asọ,flows,joy,0.13
gbachi nkịtị,silence,joy,0.127
mmanya,wine,joy,0.125
ọnọdụ,circumstances,joy,0.125
ịnọrọ onwe ya,solitude,joy,0.125
ụlọ ahịa akwụkwọ,bookstore,joy,0.125
okporo ụzọ,roadster,joy,0.125
ọkwa nchụ -aja,priesthood,joy,0.121
ọzara,wilderness,joy,0.121
japan,japan,joy,0.121
sook,soak,joy,0.121
nkatọ,critical,joy,0.116
anọpụ iche,neutral,joy,0.114
tọpụ,untie,joy,0.109
opera,opera,joy,0.109
ịchụ nta,hunting,joy,0.109
ájá,sand,joy,0.109
ibu ibu,weight,joy,0.109
ifufe,wind,joy,0.109
oge gboo,classical,joy,0.106
oru,labor,joy,0.106
ọdọ,lake,joy,0.103
nsogbu,affliction,joy,0.103
ngwa,organ,joy,0.094
obibi,dwelling,joy,0.094
osisi,tree,joy,0.09
ọdọ mmiri,pond,joy,0.089
latté,latte,joy,0.078
ụmị,marrow,joy,0.078
sipping,sipping,joy,0.076
dị mma,benign,joy,0.074
ọtụtụ,majority,joy,0.073
akwukwo,leaf,joy,0.065
basketball,basketball,joy,0.062
nsogbu,troubles,joy,0.062
mgbawa,explosions,joy,0.061
ude,cream,joy,0.061
onye ọzụzụ atụrụ,shepherd,joy,0.058
Tuesday,tuesday,joy,0.047
ogba aghara,turbulence,joy,0.045
nwa ehi,calf,joy,0.04
ihe isi ike,hardship,joy,0.031
enweghi obi uto,unhappiness,joy,0.016
iri isii,sixty,joy,0.016
obi mgbawa,heartbreaking,sadness,0.969
iru uju,mourning,sadness,0.969
ọdachi,tragic,sadness,0.961
Oké mgbukpọ,holocaust,sadness,0.953
igbu onwe onye,suicidal,sadness,0.941
nhụsianya,misery,sadness,0.938
mgbuchapụ,massacre,sadness,0.931
euthanasia,euthanasia,sadness,0.927
ịda mbà n'obi,depression,sadness,0.925
obi mgbawa,bereavement,sadness,0.922
na -egbu egbu,fatal,sadness,0.922
na -eru uju,grieving,sadness,0.922
onye nwụnahụrụ ya,bereaved,sadness,0.92
mbibi,devastation,sadness,0.917
ọnwụ,death,sadness,0.915
igbu onwe onye,suicide,sadness,0.912
bibiri,devastated,sadness,0.912
ọdachi,catastrophe,sadness,0.911
na -emenye ụjọ,horrifying,sadness,0.907
nwuru,died,sadness,0.906
na -akụda mmụọ,depressing,sadness,0.906
ọdachi,tragedy,sadness,0.906
nhụjuanya,anguish,sadness,0.902
mgbu,agony,sadness,0.9
na -egbu egbu,deadly,sadness,0.898
na -akwa akwa,weeping,sadness,0.896
ịmụ nwa nwụrụ anwụ,stillbirth,sadness,0.891
onye nwuru anwu,deceased,sadness,0.891
ogbu mmadu,murderer,sadness,0.877
ọrịa kansa,cancer,sadness,0.875
ndina n'ike,rape,sadness,0.875
na -emebi ihe,devastating,sadness,0.875
na -anwụ anwụ,dying,sadness,0.875
ọrịa,morbidity,sadness,0.864
mwute,sadness,sadness,0.864
laa n'iyi,perish,sadness,0.859
iru uju,grief,sadness,0.859
nhapụ,abandonment,sadness,0.859
traumatic,traumatic,sadness,0.859
ogbugbu,execution,sadness,0.859
arụrụala,atrocity,sadness,0.859
dara mbà n'obi,depressed,sadness,0.859
n'obe,crucifixion,sadness,0.859
ozu,cadaver,sadness,0.853
raara ya nye,betrayed,sadness,0.848
aghụghọ,treachery,sadness,0.848
bibiri,destroyed,sadness,0.844
iru uju,sorrow,sadness,0.844
olili ozu,funeral,sadness,0.844
mkpagbu,persecution,sadness,0.844
nhụsianya,miserable,sadness,0.844
na -egbu ọchụ,murderous,sadness,0.844
ogbugbu,slaughtering,sadness,0.844
enweghị olileanya,hopelessness,sadness,0.844
egwu,horrific,sadness,0.844
iru uju,grieve,sadness,0.844
mwute,sad,sadness,0.844
ahụhụ,suffering,sadness,0.844
igbu ọchụ,homicide,sadness,0.844
enweghi obi uto,unhappiness,sadness,0.839
nkwarụ,crippled,sadness,0.836
mwụfu ọbara,bloodshed,sadness,0.836
mgbu,pained,sadness,0.833
igbu mmadu,manslaughter,sadness,0.833
ogbugbu,carnage,sadness,0.833
nwụrụ anwụ,stillborn,sadness,0.83
anagideghi,unbearable,sadness,0.83
ohu,enslaved,sadness,0.828
ikpochapu,annihilated,sadness,0.828
egwu,horrors,sadness,0.828
ibi ugwu,mutilation,sadness,0.828
igbu ọchụ,murder,sadness,0.828
mkpochapu,annihilation,sadness,0.828
ọrịa,morbid,sadness,0.828
gbahapụrụ,abandoned,sadness,0.828
mmekpa ahụ,torment,sadness,0.828
ịgba ohu,slavery,sadness,0.828
iru uju,mourn,sadness,0.828
enweghị enyemaka,helplessness,sadness,0.828
ihe mberede,casualty,sadness,0.828
ọrịa,sickness,sadness,0.828
ime ọpụpụ,miscarriage,sadness,0.824
agụụ,starvation,sadness,0.819
obi ojoo,cruelty,sadness,0.812
mmegbu,oppression,sadness,0.812
iyi ọha egwu,terrorism,sadness,0.812
na -egbu,killing,sadness,0.812
ili,burial,sadness,0.812
dị mwute,sadly,sadness,0.812
obi nkoropụ,despair,sadness,0.812
mmechuihu,disgrace,sadness,0.812
enweghị nwa,childloss,sadness,0.812
obi erughị ala,distraught,sadness,0.812
mwute,saddens,sadness,0.812
odida,failure,sadness,0.812
na -eru uju,mournful,sadness,0.812
ụnwu,famine,sadness,0.812
obi mgbawa,heartache,sadness,0.812
ọbara,bloody,sadness,0.806
na -ala n'iyi,perishing,sadness,0.804
obi ọjọọ,inhumanity,sadness,0.804
ajọ ọrịa,malignancy,sadness,0.803
nchepụta,mortification,sadness,0.802
adịghị ndụ,lifeless,sadness,0.797
dị egwu,dreadful,sadness,0.797
osisi,gallows,sadness,0.797
ohu,slave,sadness,0.797
alala n'iyi,perished,sadness,0.797
sarcoma,sarcoma,sadness,0.797
dị egwu,dreadfully,sadness,0.797
na -egbu egbu,lethal,sadness,0.797
ogbugbu,assassination,sadness,0.797
gbuo,kill,sadness,0.797
ịtọgbọrọ n'efu,desolation,sadness,0.797
leukemia,leukemia,sadness,0.797
emebi,devastate,sadness,0.797
ụlọ ozu,mortuary,sadness,0.797
obi mgbawa,brokenheart,sadness,0.792
nchụpụ,banishment,sadness,0.79
taa ahụhụ,afflict,sadness,0.789
obi nkoropụ,disheartened,sadness,0.788
akpụ,tumour,sadness,0.781
obi mgbawa,heartbreak,sadness,0.781
egwu,terrorize,sadness,0.781
na -ebe akwa,crying,sadness,0.781
lie,bury,sadness,0.781
nkụda mmụọ,demoralized,sadness,0.781
mmerụ,desecration,sadness,0.781
nwụọ,die,sadness,0.773
gbuo,lynch,sadness,0.773
onye na -ata ahụhụ,sufferer,sadness,0.77
egwu,fearful,sadness,0.766
owu ọmụma,loneliness,sadness,0.766
ogbenye,destitute,sadness,0.766
idikwe,doomed,sadness,0.766
nkwarụ,dismemberment,sadness,0.766
onwu,fatality,sadness,0.766
ogbu mmadu,slayer,sadness,0.766
oria,diseased,sadness,0.766
ahụhụ,torture,sadness,0.766
ili ozu,cemetery,sadness,0.766
ite ime,abortion,sadness,0.766
iru uju,condolence,sadness,0.766
ọdachi,disaster,sadness,0.758
na -egbu mgbu,painfully,sadness,0.758
moribund,moribund,sadness,0.758
ịda mbà n'obi,depress,sadness,0.755
ikpe,condemnation,sadness,0.754
ọmụma ikpe,damnation,sadness,0.75
ikpe ọmụma,guilt,sadness,0.75
meriri,defeated,sadness,0.75
onye na -eyi ọha egwu,terrorist,sadness,0.75
ịda mbà n'obi,depressive,sadness,0.75
ọbara ọgbụgba,hemorrhage,sadness,0.75
na -arịa ọrịa,sickening,sadness,0.75
mmekọ nwoke na nwoke,incest,sadness,0.75
mkpochapu,obliteration,sadness,0.75
na -eru uju,sorrowful,sadness,0.75
enweghi obi uto,unhappy,sadness,0.75
ọgbaghara,pandemic,sadness,0.75
mgbatị,abduction,sadness,0.75
ụbọchị mbibi,doomsday,sadness,0.75
na -akwa ụta,regretful,sadness,0.75
obi nkoropụ,desperation,sadness,0.75
ozu,corpse,sadness,0.75
mebiri,victimized,sadness,0.75
na -egbu mgbu,painful,sadness,0.75
ihe ojoo,deplorable,sadness,0.75
akwa,cry,sadness,0.75
mmegbu,unfairness,sadness,0.745
mmeko nwoke,molestation,sadness,0.744
ije biri n'ala ọzọ,exile,sadness,0.742
dị njọ,abysmal,sadness,0.742
hellish,hellish,sadness,0.738
kpochapụ,exterminate,sadness,0.736
ogbu mmadu,assassin,sadness,0.734
agha,warfare,sadness,0.734
egwu,horrid,sadness,0.734
ebe a na -edebe ozu,morgue,sadness,0.734
enweghị ebe obibi,homeless,sadness,0.734
ala ọma jijiji,earthquake,sadness,0.734
owu na -ama,lonesome,sadness,0.734
nrara,betrayal,sadness,0.734
na -ebibi,destroying,sadness,0.734
nwa mgbei,orphan,sadness,0.734
n'ụzọ dị mwute,miserably,sadness,0.734
ogbugbu,slaughter,sadness,0.734
ihere,disgraced,sadness,0.734
e tiri ihe,battered,sadness,0.734
ọdachi,disastrous,sadness,0.734
enweghị ndepụta,listless,sadness,0.729
nkewapụrụ,alienated,sadness,0.727
ihe efu,emptiness,sadness,0.727
ili,grave,sadness,0.727
ihe nwute,unfortunately,sadness,0.727
juputara,fraught,sadness,0.722
mkpọnwụ,paralysis,sadness,0.719
ihere,ashamed,sadness,0.719
gbahapụrụ,forsaken,sadness,0.719
bere akwa,cried,sadness,0.719
na -akụda mmụọ,disheartening,sadness,0.719
Ihe egwu,danger,sadness,0.719
gbara ume,emaciated,sadness,0.719
egwu,horror,sadness,0.719
atrophy,atrophy,sadness,0.719
n'ike,violently,sadness,0.719
ahụhụ,woe,sadness,0.719
ekpenta,leprosy,sadness,0.719
enweghi obi,heartless,sadness,0.719
ngwu,cripple,sadness,0.719
efu,missing,sadness,0.719
mgbu,pain,sadness,0.719
obi ojoo,malicious,sadness,0.719
onwu,demise,sadness,0.717
ime ihe ike,violence,sadness,0.712
ewe iwe,disgruntled,sadness,0.712
na -arịa ọrịa,sickly,sadness,0.712
jụrụ,rejected,sadness,0.712
adọwa,torn,sadness,0.71
ọdachi,calamity,sadness,0.709
ihe ojoo,grim,sadness,0.708
dị njọ,grievous,sadness,0.704
obit,obit,sadness,0.703
kpochapu,extinct,sadness,0.703
ikewapụ,isolate,sadness,0.703
ụlọ ogbugbu,slaughterhouse,sadness,0.703
lie,buried,sadness,0.703
ihere,humiliate,sadness,0.703
nkwarụ,disfigured,sadness,0.703
enweghi ngwọta,incurable,sadness,0.703
na -ata ahụhụ,punishing,sadness,0.703
meltdown,meltdown,sadness,0.703
anya mmiri,tearful,sadness,0.703
gbahapụ,abandon,sadness,0.703
nyagbu,strangle,sadness,0.703
na -eku ume,suffocating,sadness,0.703
decomposition,decomposition,sadness,0.703
obi ọjọọ,inhuman,sadness,0.703
anuahade,crushed,sadness,0.703
nkwarụ,deformed,sadness,0.703
carcinoma,carcinoma,sadness,0.703
nnọpụ iche,isolation,sadness,0.703
na -ege nti,hearse,sadness,0.703
aja,victim,sadness,0.703
nrụrụ,deformity,sadness,0.703
onye mmegbu,oppressor,sadness,0.703
hell,hell,sadness,0.7
ndụ ndụ,lifesucks,sadness,0.7
mbibi,ruinous,sadness,0.698
nwanyị di ya nwụrụ,widow,sadness,0.697
chụpụ,banish,sadness,0.697
bụrụ ọnụ,accursed,sadness,0.697
mebiri emebi,ruined,sadness,0.697
fuo,vanished,sadness,0.695
chụpụrụ,displaced,sadness,0.691
ịda ogbenye,poverty,sadness,0.69
olileanya,nohope,sadness,0.688
merụọ ahụ,hurt,sadness,0.688
ntiwapụ ọrịa,epidemic,sadness,0.688
ekwesịghị ntụkwasị obi,infidelity,sadness,0.688
mfu,loss,sadness,0.688
mgbaka,dementia,sadness,0.688
agbapụ,shooting,sadness,0.688
nwuo,sob,sadness,0.688
eleghara anya,neglected,sadness,0.688
mkporo,imprisoned,sadness,0.688
ụlọ ọgwụ,hospice,sadness,0.688
nwoke di ya nwụrụ,widower,sadness,0.688
rụrụ arụ,depraved,sadness,0.688
ọrịa,illness,sadness,0.688
travesty,travesty,sadness,0.688
enweghị olileanya,hopeless,sadness,0.688
igwu,stab,sadness,0.688
na -afụ ụfụ,hurtful,sadness,0.688
nọrọ naanị ebighebi,foreveralone,sadness,0.688
anya mmiri,teary,sadness,0.688
ara,insanity,sadness,0.688
na -akwa ụta,regretting,sadness,0.688
ọmịiko,pathetic,sadness,0.688
Ọnụ,terminal,sadness,0.688
gbahapụrụ,deserted,sadness,0.688
chụpụrụ,banished,sadness,0.688
mgbasa,dismissal,sadness,0.686
ihe isi ike,hardship,sadness,0.685
nkewa,alienation,sadness,0.685
ịkpagbu,choke,sadness,0.682
tọọrọ,kidnap,sadness,0.682
ọbara ọgbụgba,bleeding,sadness,0.673
akpati ozu,coffin,sadness,0.672
nsi,poison,sadness,0.672
na-atụ uche gị,missingyou,sadness,0.672
obituary,obituary,sadness,0.672
gory,gory,sadness,0.672
na -eme ihe ọjọọ,malevolent,sadness,0.672
ihe ọjọọ,evil,sadness,0.672
na -enwe olileanya,despairing,sadness,0.672
ahụhụ,woefully,sadness,0.672
egwu,frightful,sadness,0.672
nwere nkwarụ,disabled,sadness,0.672
mkporo,imprisonment,sadness,0.672
tara ahụhụ,punished,sadness,0.672
jọrọ njọ,wretched,sadness,0.672
onye ajuru aju,outcast,sadness,0.672
nkụda mmụọ,feelingdown,sadness,0.672
decomposed,decomposed,sadness,0.672
tie mkpu,wail,sadness,0.672
nlelị,disparage,sadness,0.672
ime,abortive,sadness,0.672
ihe ojoo,wretch,sadness,0.672
mwepu,deprivation,sadness,0.672
iweda ala,belittle,sadness,0.672
aga,barren,sadness,0.67
nsi,poisoned,sadness,0.667
onye ogbugbu,executioner,sadness,0.667
ọrịa,disease,sadness,0.665
mmegbu,oppress,sadness,0.664
agbasaghị,disembodied,sadness,0.66
bee akwa,weep,sadness,0.656
zuo ohi,steal,sadness,0.656
gbarụrụ agbarụ,blighted,sadness,0.656
akpati,casket,sadness,0.656
ịkpọasị,hate,sadness,0.656
polio,polio,sadness,0.656
akwa,tear,sadness,0.656
egwu,dreary,sadness,0.656
ndị mmụọ ọjọọ,demonic,sadness,0.656
nzuzu,shitty,sadness,0.656
enweghị ntụpọ,bleak,sadness,0.656
mbibi,ruin,sadness,0.656
na -arịa ọrịa,ailing,sadness,0.656
mangle,mangle,sadness,0.656
nga,jail,sadness,0.656
owu na -ama,lonely,sadness,0.656
ihe egwu,peril,sadness,0.656
na -akwa arịrị,lamenting,sadness,0.656
ozu,carcass,sadness,0.653
ụjọ,cowardice,sadness,0.652
kwara ụta,regretted,sadness,0.652
na -eti,beating,sadness,0.652
nkwarụ,disability,sadness,0.648
nsogbu,affliction,sadness,0.645
ihe otiti,scourge,sadness,0.641
amughi nwa,infertility,sadness,0.641
mkpuchi,shroud,sadness,0.641
ahaghị nhata,inequality,sadness,0.641
mmehie,sinful,sadness,0.641
dị egwu,perilous,sadness,0.641
ihe mberede,emergency,sadness,0.641
nke ukwuu,terribly,sadness,0.641
echegbu,worry,sadness,0.641
enweghi ike,powerless,sadness,0.641
mkporo,incarceration,sadness,0.641
nsi,poisonous,sadness,0.641
ịpụ apụ,exorcism,sadness,0.641
ịkpọasị,hatred,sadness,0.641
nchupu,termination,sadness,0.641
ahụhụ,woeful,sadness,0.641
etie ihe,stricken,sadness,0.641
jọgburu onwe ya,awful,sadness,0.641
rie,drown,sadness,0.641
odida,failing,sadness,0.641
psychosis,psychosis,sadness,0.638
obi nkoropụ,dismay,sadness,0.636
akwa arịrị,lament,sadness,0.636
ndakpọ olileanya,disappointed,sadness,0.636
kwatuo,demolish,sadness,0.636
ibu arọ,burdensome,sadness,0.634
mausoleum,mausoleum,sadness,0.63
tiwara,shattered,sadness,0.63
enweghi ike,impotence,sadness,0.625
kwụsị,terminate,sadness,0.625
furu efu,lost,sadness,0.625
nwụọ,posthumous,sadness,0.625
ọnya,wound,sadness,0.625
kwaa ụta,regret,sadness,0.625
nkwarụ,palsy,sadness,0.625
kwatuo,demolished,sadness,0.625
itiri,gloom,sadness,0.625
mmegbu,oppressive,sadness,0.625
duress,duress,sadness,0.625
ndakpọ olileanya,disappointing,sadness,0.625
ekwesighi,undesired,sadness,0.625
nlelị,dishonor,sadness,0.625
na -afụ ụfụ,hurting,sadness,0.625
bụrụ ọnụ,cursed,sadness,0.625
mmegbu,abuse,sadness,0.625
ilu,bitterly,sadness,0.625
njọ,deteriorate,sadness,0.625
enweghị ike imeri,insurmountable,sadness,0.625
isi mgbaka,schizophrenia,sadness,0.625
onye ọchịchị aka ike,tyrant,sadness,0.625
mebiri,wrecked,sadness,0.625
ike,forlorn,sadness,0.625
enweghị mkpụrụ obi,soulless,sadness,0.623
ịgba alụkwaghịm,divorce,sadness,0.623
oku oku,cremation,sadness,0.621
nchegbu,worried,sadness,0.621
gbahapụ,forsake,sadness,0.621
melancholy,melancholy,sadness,0.621
nsogbu,plight,sadness,0.621
bombu,bomb,sadness,0.621
na -adịghị agbaghara,unforgiving,sadness,0.612
sepsis,sepsis,sadness,0.611
àjà,sacrifices,sadness,0.609
enweghị atụ,irreparable,sadness,0.609
na -ata ahụhụ,languishing,sadness,0.609
enweghị okwukwe,faithless,sadness,0.609
dire,dire,sadness,0.609
egwu,gore,sadness,0.609
ido onwe onye n'okpuru,subjugation,sadness,0.609
abaghị uru,worthless,sadness,0.609
okwu mkparị,derogatory,sadness,0.609
na -etipịa,crushing,sadness,0.609
ewepu,excluded,sadness,0.609
na -emebi emebi,dilapidated,sadness,0.609
gbasaa,breakup,sadness,0.609
ihere,shameful,sadness,0.609
odida,bankrupt,sadness,0.609
onye ikpe mara,guilty,sadness,0.609
ihe ojoo,ugliness,sadness,0.609
mmerụ ahụ,injure,sadness,0.609
nkpa olu,shackle,sadness,0.609
onye mmehie,sinner,sadness,0.609
gbajie,shatter,sadness,0.609
obi ojoo,cruel,sadness,0.609
ndakpọ olileanya,disappoint,sadness,0.609
merụrụ ahụ,injured,sadness,0.609
debacle,debacle,sadness,0.609
aismụrụma,alcoholism,sadness,0.609
karịrị akarị,overwhelmed,sadness,0.609
egwu,fearfully,sadness,0.609
na -eweda ala,degrading,sadness,0.609
na -akparị,disparaging,sadness,0.609
ọbụbụ ọnụ,curse,sadness,0.608
anthrax,anthrax,sadness,0.6
naanị ya,alone,sadness,0.6
ohi,robbery,sadness,0.6
angst,angst,sadness,0.598
kpochapụ,obliterate,sadness,0.594
ihe efu,nothingness,sadness,0.594
nwute,remorse,sadness,0.594
onye mejọrọ,offender,sadness,0.594
mkporo,prison,sadness,0.594
martyrdom,martyrdom,sadness,0.594
na -efu,losing,sadness,0.594
enweghị nkwekọrịta,irreconcilable,sadness,0.594
mbula,deportation,sadness,0.594
bawl,bawl,sadness,0.594
n'ịchụ nta,poaching,sadness,0.594
ọdịda,downfall,sadness,0.594
petloss,petloss,sadness,0.594
imebi,violation,sadness,0.594
agbajikwa,broken,sadness,0.594
na -akụda,crumbling,sadness,0.594
nkasi obi,condolences,sadness,0.594
ogbaaghara,chaos,sadness,0.594
ndọrọ n'agha,captivity,sadness,0.594
na -arịa ọrịa,ill,sadness,0.594
ihere,shame,sadness,0.594
anapụ,deprived,sadness,0.594
nchụpụ,eviction,sadness,0.594
mkpu,crypt,sadness,0.594
ndakpọ olileanya,disappointment,sadness,0.594
ujo,somber,sadness,0.594
na -agụ agụụ,longing,sadness,0.594
mmụọ ọjọọ,demon,sadness,0.594
mmeru,contaminated,sadness,0.594
enweghi enyemaka,helpless,sadness,0.594
arara nye,betray,sadness,0.594
vendetta,vendetta,sadness,0.594
abis,abyss,sadness,0.594
nsogbu,distress,sadness,0.594
ọnyụnyụ ọbara,dysentery,sadness,0.593
ntụpọ,blight,sadness,0.591
melancholic,melancholic,sadness,0.591
onye sabo,traitor,sadness,0.588
mgbawa,rupture,sadness,0.588
ụgbọ mmiri,haggard,sadness,0.587
ugha,lie,sadness,0.585
ọgbụgbọ ọgbụgba,cholera,sadness,0.583
ilu,bitterness,sadness,0.578
iji ike emegbu mmadụ,bully,sadness,0.578
siri ike,sordid,sadness,0.578
nkwụsị,interment,sadness,0.578
mmebi,damage,sadness,0.578
itu egwu,frighten,sadness,0.578
omume rụrụ arụ,immoral,sadness,0.578
ekwesighi,undesirable,sadness,0.578
gbara ọchịchịrị,gloomy,sadness,0.578
adịghị mma,unwell,sadness,0.578
mbelata,degeneracy,sadness,0.578
egwu,terrible,sadness,0.578
ọgba aghara,turmoil,sadness,0.578
ịkpa oke,discrimination,sadness,0.578
mmechuihu,humiliation,sadness,0.578
na -eti mkpu,whine,sadness,0.578
na -emerụ ahụ,harmful,sadness,0.578
agọnahụ,denied,sadness,0.578
n'agha,captive,sadness,0.576
ekwensu,devil,sadness,0.576
delirium,delirium,sadness,0.576
ịsụ ngọngọ,whimper,sadness,0.576
enweghị mmasị,disliked,sadness,0.576
inwe mwute,deplore,sadness,0.576
enweghị nchekwube,pessimism,sadness,0.576
mmebi,damages,sadness,0.576
ịkpọasị,hateful,sadness,0.575
mpako,bigoted,sadness,0.574
mbibi,perdition,sadness,0.569
ịkwa iko,adultery,sadness,0.566
na -emerụ emerụ,corrupting,sadness,0.565
rheumatism,rheumatism,sadness,0.562
wollow,wallow,sadness,0.562
ntaramahụhụ,punitive,sadness,0.562
dị njọ,dismal,sadness,0.562
anathema,anathema,sadness,0.562
comatose,comatose,sadness,0.562
ụgbọ mmiri kpuru,shipwreck,sadness,0.562
nduhie,deceive,sadness,0.562
ojuju,rejection,sadness,0.562
mwakpo,infliction,sadness,0.562
ogbenye,pauper,sadness,0.562
mmerụ ahụ,injury,sadness,0.562
iwe,resentment,sadness,0.562
na -akawanye njọ,worsening,sadness,0.562
otopsii,autopsy,sadness,0.562
aghụghọ,deceit,sadness,0.562
ọchịchị aka ike,tyranny,sadness,0.562
pessimist,pessimist,sadness,0.562
endocarditis,endocarditis,sadness,0.562
ụbọchị ụka,sadday,sadness,0.562
gbapụ ọsọ,runaway,sadness,0.562
tie ihe,flog,sadness,0.562
urn,urn,sadness,0.562
