translatedText,word,emotion,emotion-intensity-score
anfaani,expedient,joy,0.25
lile,hardy,joy,0.25
tutu,chilled,joy,0.25
alejo,visitor,joy,0.25
owurọ,morning,joy,0.25
ita gbangba,outdoors,joy,0.25
olufokansin,ardent,joy,0.25
awọn abẹla,candles,joy,0.25
oke,mountain,joy,0.25
jojolo,cradle,joy,0.247
trance,trance,joy,0.246
san,pay,joy,0.242
ilana,procession,joy,0.242
dagba,grow,joy,0.242
aro,breakfast,joy,0.242
kikankikan,intense,joy,0.242
olutọju,preservative,joy,0.242
ijo,church,joy,0.242
titobi,supremacy,joy,0.242
ìyàsímímọ́,consecration,joy,0.235
sikiini,skiing,joy,0.234
isọdimimọ,ordination,joy,0.234
ohun orin,lyre,joy,0.234
igbesi aye,lifetime,joy,0.234
sno,snowy,joy,0.234
abẹla,candle,joy,0.234
onirẹlẹ,humbled,joy,0.234
owo osu,salary,joy,0.234
nọsìrì,nursery,joy,0.234
turari,incense,joy,0.234
dibo,vote,joy,0.234
ọmọlangidi,doll,joy,0.234
aworan,art,joy,0.234
àkàrà,pastry,joy,0.229
firefly,firefly,joy,0.227
gbigbọn,chilling,joy,0.227
atunse,remedy,joy,0.227
igbala,rescue,joy,0.225
irisi,perspective,joy,0.221
ipago,camping,joy,0.221
ọgba -ajara,orchard,joy,0.221
onilu,orchestra,joy,0.221
ọdọ Aguntan,lamb,joy,0.219
gbà,possess,joy,0.219
awọn ọgba,gardens,joy,0.219
ile -olodi,castle,joy,0.219
afẹfẹ,breezy,joy,0.219
ojo ojo,raindrops,joy,0.212
orin ilu,countrymusic,joy,0.212
tẹẹrẹ,ribbon,joy,0.212
akoko ija,bouttime,joy,0.212
atokọ,listneing,joy,0.212
brisk,brisk,joy,0.212
san pada,repay,joy,0.212
kọ,teach,joy,0.212
pho,pho,joy,0.212
reggae,reggae,joy,0.212
mucis,mucis,joy,0.212
orun,nap,joy,0.206
ibora,cove,joy,0.203
korin,chant,joy,0.203
bẹwẹ,hire,joy,0.203
idakẹjẹ,stillness,joy,0.203
ti ko ni idari,uncontrollable,joy,0.203
airotẹlẹ,unexpected,joy,0.203
vernal,vernal,joy,0.203
legalized,legalized,joy,0.203
awọn imọlẹ,lights,joy,0.203
fipamọ,save,joy,0.2
aguntan,pastor,joy,0.197
lọjọ kan,oneday,joy,0.197
ètùtù,atone,joy,0.197
igi,trees,joy,0.197
isedogba,symmetry,joy,0.197
iwe -mimọ,scripture,joy,0.196
awọn oke -nla,mountains,joy,0.194
aṣiwere,craziness,joy,0.188
nrin,walking,joy,0.188
funfun,whiteness,joy,0.188
aṣa,custom,joy,0.188
oti alagbara,liquor,joy,0.188
alaanu,sympathetic,joy,0.188
awon baba nla,forefathers,joy,0.188
soppy,soppy,joy,0.188
idakẹjẹ,quiet,joy,0.188
tii,tea,joy,0.188
ipa ọna,pathway,joy,0.188
alaisan,patient,joy,0.186
iwẹ,bath,joy,0.182
O wole,score,joy,0.182
ontesiwaju,movingon,joy,0.182
ile ọmọlangidi,dollhouse,joy,0.182
alatilẹyin,supporter,joy,0.18
ifowosowopo,accompaniment,joy,0.179
ariwo,outburst,joy,0.176
ilepa,pursuit,joy,0.176
tutu,frosty,joy,0.174
igba otutu,wintery,joy,0.172
ṣee ṣe,workout,joy,0.172
ounjẹ ọsan,luncheon,joy,0.172
bíbo,closure,joy,0.172
iṣẹ,service,joy,0.172
ọlaju,civilized,joy,0.169
owo osu,wages,joy,0.169
fain,fain,joy,0.167
Oṣu kejila,december,joy,0.167
akrobat,acrobat,joy,0.162
rọra,glide,joy,0.162
nipari,finally,joy,0.157
ibi iwẹ,bathtub,joy,0.156
irin kiri,stroll,joy,0.156
chai,chai,joy,0.156
adehun,break,joy,0.156
ibisi,reproductive,joy,0.156
agbari,organization,joy,0.156
gba,obtainable,joy,0.156
elf,elf,joy,0.156
ata ipara,peppermint,joy,0.156
balm,balm,joy,0.152
won,measured,joy,0.152
scifi,scifi,joy,0.152
dide,advent,joy,0.152
spaniel,spaniel,joy,0.145
ditty,ditty,joy,0.141
epo,oils,joy,0.141
ti nkuta,bubble,joy,0.141
tan,tan,joy,0.141
rọrun,simple,joy,0.141
Oti bia,beer,joy,0.141
alawọ ewe,green,joy,0.137
awọn iwe,books,joy,0.136
awọn ọkọ akero,buss,joy,0.136
ṣiṣe awọn ọmọ -ẹhin,makingdisciples,joy,0.136
ọbẹ,chow,joy,0.135
idọti,pitter,joy,0.134
nṣàn,flows,joy,0.13
ipalọlọ,silence,joy,0.127
waini,wine,joy,0.125
ayidayida,circumstances,joy,0.125
ìnìkanwà,solitude,joy,0.125
itawe,bookstore,joy,0.125
oju opopona,roadster,joy,0.125
oyè àlùfáà,priesthood,joy,0.121
aginjù,wilderness,joy,0.121
japan,japan,joy,0.121
rì,soak,joy,0.121
lominu ni,critical,joy,0.116
didoju,neutral,joy,0.114
tú,untie,joy,0.109
opera,opera,joy,0.109
sode,hunting,joy,0.109
iyanrin,sand,joy,0.109
àdánù,weight,joy,0.109
afẹfẹ,wind,joy,0.109
kilasika,classical,joy,0.106
laala,labor,joy,0.106
adagun,lake,joy,0.103
ipọnju,affliction,joy,0.103
eto ara,organ,joy,0.094
ibugbe,dwelling,joy,0.094
igi,tree,joy,0.09
adagun,pond,joy,0.089
latte,latte,joy,0.078
ọra,marrow,joy,0.078
sipping,sipping,joy,0.076
rere,benign,joy,0.074
poju,majority,joy,0.073
ewe,leaf,joy,0.065
agbọn,basketball,joy,0.062
wahala,troubles,joy,0.062
explosions,explosions,joy,0.061
ipara,cream,joy,0.061
oluṣọ -agutan,shepherd,joy,0.058
ọjọbọ,tuesday,joy,0.047
rudurudu,turbulence,joy,0.045
ọmọ malu,calf,joy,0.04
ipọnju,hardship,joy,0.031
idunnu,unhappiness,joy,0.016
ọgọta,sixty,joy,0.016
ibanuje okan,heartbreaking,sadness,0.969
ṣọfọ,mourning,sadness,0.969
ajalu,tragic,sadness,0.961
ipaniyan,holocaust,sadness,0.953
igbẹmi ara ẹni,suicidal,sadness,0.941
ibanujẹ,misery,sadness,0.938
ipakupa,massacre,sadness,0.931
euthanasia,euthanasia,sadness,0.927
ibanujẹ,depression,sadness,0.925
iku,bereavement,sadness,0.922
apaniyan,fatal,sadness,0.922
ibinujẹ,grieving,sadness,0.922
ologbe,bereaved,sadness,0.92
iparun,devastation,sadness,0.917
iku,death,sadness,0.915
igbẹmi ara ẹni,suicide,sadness,0.912
ti bajẹ,devastated,sadness,0.912
ajalu,catastrophe,sadness,0.911
ibanuje,horrifying,sadness,0.907
ku,died,sadness,0.906
ibanujẹ,depressing,sadness,0.906
ajalu,tragedy,sadness,0.906
ibanujẹ,anguish,sadness,0.902
irora,agony,sadness,0.9
oloro,deadly,sadness,0.898
ekun,weeping,sadness,0.896
ìbímọ,stillbirth,sadness,0.891
oku,deceased,sadness,0.891
apànìyàn,murderer,sadness,0.877
akàn,cancer,sadness,0.875
ifipabanilopo,rape,sadness,0.875
apanirun,devastating,sadness,0.875
ku,dying,sadness,0.875
aisan,morbidity,sadness,0.864
ibanuje,sadness,sadness,0.864
ṣègbé,perish,sadness,0.859
ibanuje,grief,sadness,0.859
ifasilẹ silẹ,abandonment,sadness,0.859
ibanuje,traumatic,sadness,0.859
ipaniyan,execution,sadness,0.859
iwa ika,atrocity,sadness,0.859
ibanujẹ,depressed,sadness,0.859
agbelebu,crucifixion,sadness,0.859
oku,cadaver,sadness,0.853
fi hàn,betrayed,sadness,0.848
arekereke,treachery,sadness,0.848
run,destroyed,sadness,0.844
ibanuje,sorrow,sadness,0.844
isinku,funeral,sadness,0.844
inunibini,persecution,sadness,0.844
ibanuje,miserable,sadness,0.844
apànìyàn,murderous,sadness,0.844
pipa,slaughtering,sadness,0.844
ainireti,hopelessness,sadness,0.844
oburewa,horrific,sadness,0.844
banuje,grieve,sadness,0.844
ibanuje,sad,sadness,0.844
ijiya,suffering,sadness,0.844
ipaniyan,homicide,sadness,0.844
idunnu,unhappiness,sadness,0.839
arọ,crippled,sadness,0.836
itajesile,bloodshed,sadness,0.836
irora,pained,sadness,0.833
ipaniyan,manslaughter,sadness,0.833
ipakupa,carnage,sadness,0.833
ti o ku,stillborn,sadness,0.83
ti ko le farada,unbearable,sadness,0.83
ẹrú,enslaved,sadness,0.828
parun,annihilated,sadness,0.828
ibanuje,horrors,sadness,0.828
ipaniyan,mutilation,sadness,0.828
ipaniyan,murder,sadness,0.828
ìparun,annihilation,sadness,0.828
aisan,morbid,sadness,0.828
ti kọ silẹ,abandoned,sadness,0.828
ijiya,torment,sadness,0.828
ẹrú,slavery,sadness,0.828
ṣọfọ,mourn,sadness,0.828
ainiagbara,helplessness,sadness,0.828
ijamba,casualty,sadness,0.828
aisan,sickness,sadness,0.828
oyun inu,miscarriage,sadness,0.824
ebi,starvation,sadness,0.819
ìkà,cruelty,sadness,0.812
inilara,oppression,sadness,0.812
ipanilaya,terrorism,sadness,0.812
pipa,killing,sadness,0.812
isinku,burial,sadness,0.812
ibanuje,sadly,sadness,0.812
ibanuje,despair,sadness,0.812
itiju,disgrace,sadness,0.812
ipadanu ọmọ,childloss,sadness,0.812
ibanuje,distraught,sadness,0.812
ibanuje,saddens,sadness,0.812
ikuna,failure,sadness,0.812
ṣọfọ,mournful,sadness,0.812
ìyàn,famine,sadness,0.812
ibanujẹ ọkan,heartache,sadness,0.812
itajesile,bloody,sadness,0.806
ń ṣègbé,perishing,sadness,0.804
iwa aibikita,inhumanity,sadness,0.804
buburu,malignancy,sadness,0.803
imudaniloju,mortification,sadness,0.802
alaini,lifeless,sadness,0.797
adẹtẹ,dreadful,sadness,0.797
igi,gallows,sadness,0.797
ẹrú,slave,sadness,0.797
ṣègbé,perished,sadness,0.797
sarcoma,sarcoma,sadness,0.797
ẹru,dreadfully,sadness,0.797
apaniyan,lethal,sadness,0.797
ipaniyan,assassination,sadness,0.797
pa,kill,sadness,0.797
idahoro,desolation,sadness,0.797
lukimia,leukemia,sadness,0.797
iparun,devastate,sadness,0.797
ile igboku,mortuary,sadness,0.797
okan aiya,brokenheart,sadness,0.792
ifilọlẹ,banishment,sadness,0.79
pọnju,afflict,sadness,0.789
aibanujẹ,disheartened,sadness,0.788
tumo,tumour,sadness,0.781
ibanuje okan,heartbreak,sadness,0.781
dẹruba,terrorize,sadness,0.781
ẹkún,crying,sadness,0.781
sin,bury,sadness,0.781
irẹwẹsi,demoralized,sadness,0.781
ibajẹ,desecration,sadness,0.781
kú,die,sadness,0.773
lynch,lynch,sadness,0.773
olufaragba,sufferer,sadness,0.77
ibẹru,fearful,sadness,0.766
ìdánìkanwà,loneliness,sadness,0.766
alaini,destitute,sadness,0.766
ijakule,doomed,sadness,0.766
dismemberment,dismemberment,sadness,0.766
ipaniyan,fatality,sadness,0.766
apaniyan,slayer,sadness,0.766
aisan,diseased,sadness,0.766
ìdálóró,torture,sadness,0.766
isinku,cemetery,sadness,0.766
iṣẹyun,abortion,sadness,0.766
ibanuje,condolence,sadness,0.766
ajalu,disaster,sadness,0.758
ni irora,painfully,sadness,0.758
moribund,moribund,sadness,0.758
ibanujẹ,depress,sadness,0.755
ìdálẹ́bi,condemnation,sadness,0.754
idalẹjọ,damnation,sadness,0.75
ẹṣẹ,guilt,sadness,0.75
ṣẹgun,defeated,sadness,0.75
apanilaya,terrorist,sadness,0.75
ibanujẹ,depressive,sadness,0.75
isun ẹjẹ,hemorrhage,sadness,0.75
aisan,sickening,sadness,0.75
ìbálòpọ̀,incest,sadness,0.75
imukuro,obliteration,sadness,0.75
ibanuje,sorrowful,sadness,0.75
alainidunnu,unhappy,sadness,0.75
àjàkálẹ àrùn tókárí-ayé,pandemic,sadness,0.75
ifasita,abduction,sadness,0.75
ọjọ iparun,doomsday,sadness,0.75
banuje,regretful,sadness,0.75
àìnírètí,desperation,sadness,0.75
òkú,corpse,sadness,0.75
olufaragba,victimized,sadness,0.75
irora,painful,sadness,0.75
ìbànújẹ́,deplorable,sadness,0.75
kigbe,cry,sadness,0.75
aiṣedeede,unfairness,sadness,0.745
ipaniyan,molestation,sadness,0.744
ìgbèkùn,exile,sadness,0.742
abysmal,abysmal,sadness,0.742
apaadi,hellish,sadness,0.738
parun,exterminate,sadness,0.736
apaniyan,assassin,sadness,0.734
ogun,warfare,sadness,0.734
horrid,horrid,sadness,0.734
ile igboku,morgue,sadness,0.734
aini ile,homeless,sadness,0.734
ìṣẹlẹ,earthquake,sadness,0.734
dáwà,lonesome,sadness,0.734
Júdà,betrayal,sadness,0.734
ìparun,destroying,sadness,0.734
orukan,orphan,sadness,0.734
laanu,miserably,sadness,0.734
pipa,slaughter,sadness,0.734
itiju,disgraced,sadness,0.734
lù,battered,sadness,0.734
ajalu,disastrous,sadness,0.734
atokọ,listless,sadness,0.729
ti o ya sọtọ,alienated,sadness,0.727
ofo,emptiness,sadness,0.727
ibojì,grave,sadness,0.727
laanu,unfortunately,sadness,0.727
fraught,fraught,sadness,0.722
paralysis,paralysis,sadness,0.719
tiju,ashamed,sadness,0.719
kọ silẹ,forsaken,sadness,0.719
sunkún,cried,sadness,0.719
aibanujẹ,disheartening,sadness,0.719
Ijamba,danger,sadness,0.719
rirun,emaciated,sadness,0.719
ibanuje,horror,sadness,0.719
atrophy,atrophy,sadness,0.719
agbara,violently,sadness,0.719
egbé,woe,sadness,0.719
ẹtẹ,leprosy,sadness,0.719
alaini -ọkan,heartless,sadness,0.719
arọ,cripple,sadness,0.719
sonu,missing,sadness,0.719
irora,pain,sadness,0.719
irira,malicious,sadness,0.719
ìparun,demise,sadness,0.717
iwa -ipa,violence,sadness,0.712
disgruntled,disgruntled,sadness,0.712
aisan,sickly,sadness,0.712
kọ,rejected,sadness,0.712
ya,torn,sadness,0.71
ajalu,calamity,sadness,0.709
koro,grim,sadness,0.708
ibanuje,grievous,sadness,0.704
obit,obit,sadness,0.703
parun,extinct,sadness,0.703
ya sọtọ,isolate,sadness,0.703
agbo ẹran,slaughterhouse,sadness,0.703
sin,buried,sadness,0.703
itiju,humiliate,sadness,0.703
alaabo,disfigured,sadness,0.703
alailera,incurable,sadness,0.703
ijiya,punishing,sadness,0.703
yo,meltdown,sadness,0.703
omije,tearful,sadness,0.703
kọ silẹ,abandon,sadness,0.703
pa,strangle,sadness,0.703
imukuro,suffocating,sadness,0.703
jijera,decomposition,sadness,0.703
alainibaba,inhuman,sadness,0.703
itemole,crushed,sadness,0.703
dibajẹ,deformed,sadness,0.703
akàn,carcinoma,sadness,0.703
ìyàraẹniṣọtọ,isolation,sadness,0.703
gbo,hearse,sadness,0.703
olufaragba,victim,sadness,0.703
idibajẹ,deformity,sadness,0.703
aninilara,oppressor,sadness,0.703
apaadi,hell,sadness,0.7
igbesi aye,lifesucks,sadness,0.7
iparun,ruinous,sadness,0.698
opó,widow,sadness,0.697
yọ kuro,banish,sadness,0.697
eegun,accursed,sadness,0.697
ti baje,ruined,sadness,0.697
parun,vanished,sadness,0.695
nipo,displaced,sadness,0.691
osi,poverty,sadness,0.69
ireti,nohope,sadness,0.688
farapa,hurt,sadness,0.688
àjàkálẹ àrùn,epidemic,sadness,0.688
aigbagbọ,infidelity,sadness,0.688
ipadanu,loss,sadness,0.688
iyawere,dementia,sadness,0.688
iyaworan,shooting,sadness,0.688
sob,sob,sadness,0.688
igbagbe,neglected,sadness,0.688
ewon,imprisoned,sadness,0.688
ile iwosan,hospice,sadness,0.688
opo,widower,sadness,0.688
ibajẹ,depraved,sadness,0.688
àìsàn,illness,sadness,0.688
ẹlẹgbin,travesty,sadness,0.688
ireti,hopeless,sadness,0.688
gún,stab,sadness,0.688
ipalara,hurtful,sadness,0.688
foreveralone,foreveralone,sadness,0.688
omije,teary,sadness,0.688
aṣiwere,insanity,sadness,0.688
banuje,regretting,sadness,0.688
ìbànújẹ́,pathetic,sadness,0.688
ebute,terminal,sadness,0.688
ti kọ silẹ,deserted,sadness,0.688
ti yọ kuro,banished,sadness,0.688
idasilẹ,dismissal,sadness,0.686
ipọnju,hardship,sadness,0.685
iyapa,alienation,sadness,0.685
pa,choke,sadness,0.682
kidnap,kidnap,sadness,0.682
ẹjẹ,bleeding,sadness,0.673
apoti,coffin,sadness,0.672
majele,poison,sadness,0.672
Mo ṣafẹri rẹ,missingyou,sadness,0.672
obituary,obituary,sadness,0.672
gory,gory,sadness,0.672
aṣebiakọ,malevolent,sadness,0.672
ibi,evil,sadness,0.672
ireti,despairing,sadness,0.672
ègbé,woefully,sadness,0.672
ẹru,frightful,sadness,0.672
alaabo,disabled,sadness,0.672
ẹwọn,imprisonment,sadness,0.672
jiya,punished,sadness,0.672
aburu,wretched,sadness,0.672
alaibikita,outcast,sadness,0.672
rilara,feelingdown,sadness,0.672
ti bajẹ,decomposed,sadness,0.672
pohùnréré ẹkún,wail,sadness,0.672
disparage,disparage,sadness,0.672
abortive,abortive,sadness,0.672
ibanuje,wretch,sadness,0.672
alaini,deprivation,sadness,0.672
kereju,belittle,sadness,0.672
àgàn,barren,sadness,0.67
majele,poisoned,sadness,0.667
apaniyan,executioner,sadness,0.667
aisan,disease,sadness,0.665
aninilara,oppress,sadness,0.664
disembodied,disembodied,sadness,0.66
sunkún,weep,sadness,0.656
jale,steal,sadness,0.656
ti bajẹ,blighted,sadness,0.656
agbọn,casket,sadness,0.656
ikorira,hate,sadness,0.656
roparose,polio,sadness,0.656
yiya,tear,sadness,0.656
aibanujẹ,dreary,sadness,0.656
eṣu,demonic,sadness,0.656
itiju,shitty,sadness,0.656
ṣokunkun,bleak,sadness,0.656
ìparun,ruin,sadness,0.656
aisan,ailing,sadness,0.656
mangle,mangle,sadness,0.656
ewon,jail,sadness,0.656
ìdánìkanwà,lonely,sadness,0.656
ewu,peril,sadness,0.656
ẹkún,lamenting,sadness,0.656
okú,carcass,sadness,0.653
ojo,cowardice,sadness,0.652
banuje,regretted,sadness,0.652
lilu,beating,sadness,0.652
ailera,disability,sadness,0.648
ipọnju,affliction,sadness,0.645
ẹgba,scourge,sadness,0.641
ailesabiyamo,infertility,sadness,0.641
bora,shroud,sadness,0.641
aidogba,inequality,sadness,0.641
elese,sinful,sadness,0.641
ewu,perilous,sadness,0.641
pajawiri,emergency,sadness,0.641
lasan,terribly,sadness,0.641
dààmú,worry,sadness,0.641
lapa,powerless,sadness,0.641
atimole,incarceration,sadness,0.641
majele,poisonous,sadness,0.641
iyapa,exorcism,sadness,0.641
ikorira,hatred,sadness,0.641
ifopinsi,termination,sadness,0.641
ègbé,woeful,sadness,0.641
lù,stricken,sadness,0.641
buruju,awful,sadness,0.641
rì,drown,sadness,0.641
kuna,failing,sadness,0.641
psychosis,psychosis,sadness,0.638
aibanujẹ,dismay,sadness,0.636
ṣọfọ,lament,sadness,0.636
banuje,disappointed,sadness,0.636
wó lulẹ̀,demolish,sadness,0.636
eru,burdensome,sadness,0.634
mausoleum,mausoleum,sadness,0.63
fọ,shattered,sadness,0.63
ailagbara,impotence,sadness,0.625
fopin si,terminate,sadness,0.625
sọnu,lost,sadness,0.625
posthumous,posthumous,sadness,0.625
ọgbẹ,wound,sadness,0.625
banuje,regret,sadness,0.625
palsy,palsy,sadness,0.625
wó lulẹ̀,demolished,sadness,0.625
òkùnkùn,gloom,sadness,0.625
aninilara,oppressive,sadness,0.625
iponju,duress,sadness,0.625
itiniloju,disappointing,sadness,0.625
ti ko fẹ,undesired,sadness,0.625
àbùkù,dishonor,sadness,0.625
farapa,hurting,sadness,0.625
eegun,cursed,sadness,0.625
ilokulo,abuse,sadness,0.625
kikorò,bitterly,sadness,0.625
bajẹ,deteriorate,sadness,0.625
ti ko le bori,insurmountable,sadness,0.625
schizophrenia,schizophrenia,sadness,0.625
alade,tyrant,sadness,0.625
ti bajẹ,wrecked,sadness,0.625
forlorn,forlorn,sadness,0.625
alaini -ẹmi,soulless,sadness,0.623
ikọsilẹ,divorce,sadness,0.623
sisun oku,cremation,sadness,0.621
aibalẹ,worried,sadness,0.621
kọ silẹ,forsake,sadness,0.621
melancholy,melancholy,sadness,0.621
ipọnju,plight,sadness,0.621
bombu,bomb,sadness,0.621
alaforiji,unforgiving,sadness,0.612
sepsis,sepsis,sadness,0.611
ẹbọ,sacrifices,sadness,0.609
irreparable,irreparable,sadness,0.609
lilu,languishing,sadness,0.609
alaigbagbọ,faithless,sadness,0.609
dire,dire,sadness,0.609
gore,gore,sadness,0.609
ìtẹríba,subjugation,sadness,0.609
lásán,worthless,sadness,0.609
ẹlẹgàn,derogatory,sadness,0.609
fifun pa,crushing,sadness,0.609
rara,excluded,sadness,0.609
dipidated,dilapidated,sadness,0.609
ya kuro,breakup,sadness,0.609
itiju,shameful,sadness,0.609
alagbese,bankrupt,sadness,0.609
jẹbi,guilty,sadness,0.609
ilosiwaju,ugliness,sadness,0.609
farapa,injure,sadness,0.609
ẹwọn,shackle,sadness,0.609
elese,sinner,sadness,0.609
fọ,shatter,sadness,0.609
ìka,cruel,sadness,0.609
jakulẹ,disappoint,sadness,0.609
farapa,injured,sadness,0.609
debacle,debacle,sadness,0.609
ìmukúmu,alcoholism,sadness,0.609
rẹwẹsi,overwhelmed,sadness,0.609
ni ibẹru,fearfully,sadness,0.609
abuku,degrading,sadness,0.609
disparaging,disparaging,sadness,0.609
eegun,curse,sadness,0.608
anthrax,anthrax,sadness,0.6
nikan,alone,sadness,0.6
ole jija,robbery,sadness,0.6
ibinu,angst,sadness,0.598
parun,obliterate,sadness,0.594
asan,nothingness,sadness,0.594
banuje,remorse,sadness,0.594
ẹlẹṣẹ,offender,sadness,0.594
tubu,prison,sadness,0.594
ajẹ́rìíkú,martyrdom,sadness,0.594
ọdun,losing,sadness,0.594
aiṣedeede,irreconcilable,sadness,0.594
ifisilẹ,deportation,sadness,0.594
bawl,bawl,sadness,0.594
iwapa,poaching,sadness,0.594
isubu,downfall,sadness,0.594
petloss,petloss,sadness,0.594
ṣẹ,violation,sadness,0.594
fifọ,broken,sadness,0.594
isubu,crumbling,sadness,0.594
idunu,condolences,sadness,0.594
Idarudapọ,chaos,sadness,0.594
igbekun,captivity,sadness,0.594
aisan,ill,sadness,0.594
itiju,shame,sadness,0.594
finnufindo,deprived,sadness,0.594
yiyọ kuro,eviction,sadness,0.594
kigbe,crypt,sadness,0.594
oriyin,disappointment,sadness,0.594
somber,somber,sadness,0.594
npongbe,longing,sadness,0.594
ànjọ̀nú,demon,sadness,0.594
ti doti,contaminated,sadness,0.594
ainiagbara,helpless,sadness,0.594
fi hàn,betray,sadness,0.594
vendetta,vendetta,sadness,0.594
ọgbun,abyss,sadness,0.594
ipọnju,distress,sadness,0.594
dysentery,dysentery,sadness,0.593
aburu,blight,sadness,0.591
melancholic,melancholic,sadness,0.591
ẹlẹtan,traitor,sadness,0.588
rupture,rupture,sadness,0.588
haggard,haggard,sadness,0.587
luba,lie,sadness,0.585
onigba-,cholera,sadness,0.583
kikoro,bitterness,sadness,0.578
ipanilaya,bully,sadness,0.578
alakikanju,sordid,sadness,0.578
idawọle,interment,sadness,0.578
bibajẹ,damage,sadness,0.578
dẹruba,frighten,sadness,0.578
alaimo,immoral,sadness,0.578
aigbagbe,undesirable,sadness,0.578
ikunsinu,gloomy,sadness,0.578
alailera,unwell,sadness,0.578
degeneracy,degeneracy,sadness,0.578
ẹru,terrible,sadness,0.578
rudurudu,turmoil,sadness,0.578
iyasoto,discrimination,sadness,0.578
itiju,humiliation,sadness,0.578
kigbe,whine,sadness,0.578
ipalara,harmful,sadness,0.578
sẹ,denied,sadness,0.578
igbekun,captive,sadness,0.576
bìlísì,devil,sadness,0.576
delirium,delirium,sadness,0.576
ariwo,whimper,sadness,0.576
ikorira,disliked,sadness,0.576
banujẹ,deplore,sadness,0.576
aibikita,pessimism,sadness,0.576
awọn bibajẹ,damages,sadness,0.576
korira,hateful,sadness,0.575
agbéraga,bigoted,sadness,0.574
ègbé,perdition,sadness,0.569
agbere,adultery,sadness,0.566
ibajẹ,corrupting,sadness,0.565
làkúrègbé,rheumatism,sadness,0.562
rọ,wallow,sadness,0.562
ifiyaje,punitive,sadness,0.562
dismal,dismal,sadness,0.562
eegun,anathema,sadness,0.562
comatose,comatose,sadness,0.562
rì ọkọ̀,shipwreck,sadness,0.562
tan,deceive,sadness,0.562
ijusile,rejection,sadness,0.562
ipalara,infliction,sadness,0.562
talaka,pauper,sadness,0.562
ipalara,injury,sadness,0.562
ìkóríra,resentment,sadness,0.562
buru si,worsening,sadness,0.562
autopsy,autopsy,sadness,0.562
ẹtan,deceit,sadness,0.562
iwa ikapa,tyranny,sadness,0.562
pessimist,pessimist,sadness,0.562
endocarditis,endocarditis,sadness,0.562
ojo aiku,sadday,sadness,0.562
sa lo,runaway,sadness,0.562
nà,flog,sadness,0.562
urn,urn,sadness,0.562
idaamu,worrying,sadness,0.562
ibojì,tomb,sadness,0.562
arekereke,deceitful,sadness,0.562
inu bibi,upset,sadness,0.562
pari,expire,sadness,0.562
lọ,departed,sadness,0.558
ajeriku,martyr,sadness,0.556
lu,smite,sadness,0.555
anu,pity,sadness,0.547
Aro re so mi,imissyou,sadness,0.547
alaanu,unkind,sadness,0.547
ibanuje,chagrin,sadness,0.547
ìrẹwẹsì,discourage,sadness,0.547
ado oloro,bomber,sadness,0.547
tẹriba,surrendering,sadness,0.547
ti ko ṣẹ,unfulfilled,sadness,0.547
adiye,hanging,sadness,0.547
iranti,memorial,sadness,0.547
ìyọnu,plague,sadness,0.547
iba,malaria,sadness,0.547
ailera,malaise,sadness,0.547
hydrocephalus,hydrocephalus,sadness,0.547
ibanuje,disillusionment,sadness,0.547
yago fun,shun,sadness,0.547
ifasilẹyin,resignation,sadness,0.547
ti ya sọtọ,isolated,sadness,0.547
gomu,glum,sadness,0.547
ìbọn,shot,sadness,0.547
bummed,bummed,sadness,0.547
kọ,reject,sadness,0.547
